Date;PX_LAST;PX_VOLUME
20.11.2013;18.393;194183192
19.11.2013;18.555;208938828
18.11.2013;18.522;244944896
15.11.2013;18.75;317919056
14.11.2013;18.863;282420348
13.11.2013;18.594;197219708
12.11.2013;18.572;204458604
11.11.2013;18.537;227453212
08.11.2013;18.591;279318172
07.11.2013;18.303;262620400
06.11.2013;18.604;223376608
05.11.2013;18.766;265472284
04.11.2013;18.813;244628132
01.11.2013;18.572;274889216
31.10.2013;18.668;275695140
30.10.2013;18.746;354162788
29.10.2013;18.453;635808460
28.10.2013;18.924;550440492
25.10.2013;18.784;337792532
24.10.2013;18.997;384764380
23.10.2013;18.749;313724488
22.10.2013;18.567;534063012
21.10.2013;18.62;398107780
18.10.2013;18.175;290542280
17.10.2013;18.018;253593340
16.10.2013;17.897;251100052
15.10.2013;17.81;320074412
14.10.2013;17.716;261898168
11.10.2013;17.6;267739752
10.10.2013;17.487;278601960
09.10.2013;17.378;301724864
08.10.2013;17.176;290916024
07.10.2013;17.42;312292428
04.10.2013;17.251;258869520
03.10.2013;17.265;322754012
02.10.2013;17.484;289183608
01.10.2013;17.427;353882620
30.09.2013;17.027;260157632
27.09.2013;17.241;228038916
26.09.2013;17.365;237220732
25.09.2013;17.197;316956668
24.09.2013;17.468;364342972
23.09.2013;17.523;762106100
20.09.2013;16.693;699301288
19.09.2013;16.868;404538848
18.09.2013;16.596;456861216
17.09.2013;16.261;399379092
16.09.2013;16.076;548550660
13.09.2013;16.604;298833752
12.09.2013;16.882;404049884
11.09.2013;16.704;898693824
10.09.2013;17.666;743195488
09.09.2013;18.078;340686332
06.09.2013;17.794;359525012
05.09.2013;17.688;236367516
04.09.2013;17.81;345031512
03.09.2013;17.449;332100664
30.08.2013;17.401;272403152
29.08.2013;17.561;239654856
28.08.2013;17.532;307606712
27.08.2013;17.45;424188436
26.08.2013;17.963;330964200
23.08.2013;17.894;222728884
22.08.2013;17.963;244206704
21.08.2013;17.941;335877220
20.08.2013;17.895;358686972
19.08.2013;18.134;510517924
16.08.2013;17.94;362303424
15.08.2013;17.783;490294028
14.08.2013;17.804;756371644
13.08.2013;17.485;881939744
12.08.2013;16.691;364433160
09.08.2013;16.23;267620836
08.08.2013;16.465;255999352
07.08.2013;16.606;298855872
06.08.2013;16.616;334914160
05.08.2013;16.766;318854368
02.08.2013;16.519;274781304
01.08.2013;16.31;206249288
31.07.2013;16.162;322957404
30.07.2013;16.19;309422260
29.07.2013;15.993;248441200
26.07.2013;15.75;200275012
25.07.2013;15.661;229682544
24.07.2013;15.733;592055296
23.07.2013;14.964;369393612
22.07.2013;15.225;207990384
19.07.2013;15.177;268778860
18.07.2013;15.42;219043272
17.07.2013;15.368;199056256
16.07.2013;15.364;216537468
15.07.2013;15.266;242172420
12.07.2013;15.233;279641852
11.07.2013;15.26;326475856
10.07.2013;15.026;281403276
09.07.2013;15.084;352688952
08.07.2013;14.823;298313680
05.07.2013;14.908;274083040
03.07.2013;15.029;240928632
02.07.2013;14.946;470086316
01.07.2013;14.615;391172180
28.06.2013;14.162;578637668
27.06.2013;14.064;337400196
26.06.2013;14.217;367946292
25.06.2013;14.38;314339144
24.06.2013;14.376;480745720
21.06.2013;14.768;481249384
20.06.2013;14.887;357498232
19.06.2013;15.107;311031140
18.06.2013;15.42;195161792
17.06.2013;15.429;259441812
14.06.2013;15.359;272083644
13.06.2013;15.57;286112344
12.06.2013;15.435;265426672
11.06.2013;15.629;286384084
10.06.2013;15.675;450356172
07.06.2013;15.779;404742744
06.06.2013;15.659;417073832
05.06.2013;15.897;290589348
04.06.2013;16.047;292726084
03.06.2013;16.097;372351364
31.05.2013;16.062;384300168
30.05.2013;16.128;353714592
29.05.2013;15.891;330782676
28.05.2013;15.766;386144752
24.05.2013;15.898;276426556
23.05.2013;15.791;353380944
22.05.2013;15.763;443259432
21.05.2013;15.702;456296960
20.05.2013;15.819;451575936
17.05.2013;15.474;428079316
16.05.2013;15.521;603465912
15.05.2013;15.316;741612340
14.05.2013;15.852;447115760
13.05.2013;16.241;317109240
10.05.2013;16.178;334849928
09.05.2013;16.313;398749904
08.05.2013;16.566;472596152
07.05.2013;16.381;483752304
06.05.2013;16.454;496640648
03.05.2013;16.071;361527152
02.05.2013;15.911;422024736
01.05.2013;15.689;507154788
30.04.2013;15.814;691537448
29.04.2013;15.361;640324440
26.04.2013;14.9;764275960
25.04.2013;14.585;384836620
24.04.2013;14.481;969833564
23.04.2013;14.505;664235796
22.04.2013;14.238;429917768
19.04.2013;13.948;609272804
18.04.2013;14.002;666296652
17.04.2013;14.386;945053844
16.04.2013;15.223;305771032
15.04.2013;14.995;317518824
12.04.2013;15.35;238725116
11.04.2013;15.512;328616372
10.04.2013;15.56;375926992
09.04.2013;15.249;306752460
08.04.2013;15.222;301058968
05.04.2013;15.114;383693912
04.04.2013;15.276;358658552
03.04.2013;15.428;363214908
02.04.2013;15.35;529772936
01.04.2013;15.318;389729956
28.03.2013;15.809;442982344
27.03.2013;16.146;331409176
26.03.2013;16.469;294293692
25.03.2013;16.556;501133752
22.03.2013;16.497;395104444
21.03.2013;16.169;383253640
20.03.2013;16.146;308660632
19.03.2013;16.232;526773240
18.03.2013;16.276;606196360
15.03.2013;15.845;643959148
14.03.2013;15.446;303874984
13.03.2013;15.298;405816768
12.03.2013;15.301;465909892
11.03.2013;15.638;474233424
08.03.2013;15.419;391595932
07.03.2013;15.378;468471304
06.03.2013;15.202;460249076
05.03.2013;15.398;638428168
04.03.2013;15.002;582737596
01.03.2013;15.374;552447168
28.02.2013;15.764;322514948
27.02.2013;15.878;587347712
26.02.2013;16.035;501496296
25.02.2013;15.814;372577856
22.02.2013;16.1;330654576
21.02.2013;15.931;447180720
20.02.2013;16.03;476299544
19.02.2013;16.428;435776852
15.02.2013;16.434;391924708
14.02.2013;16.664;355506004
13.02.2013;16.679;475204884
12.02.2013;16.711;609050848
11.02.2013;17.14;517434064
08.02.2013;16.964;633155936
07.02.2013;16.722;704580296
06.02.2013;16.334;593704048
05.02.2013;16.352;573346144
04.02.2013;15.797;477115016
01.02.2013;16.201;539468356
31.01.2013;16.268;319332860
30.01.2013;16.315;417153268
29.01.2013;16.367;571072068
28.01.2013;16.065;785515724
25.01.2013;15.71;1207974012
24.01.2013;16.089;1460851812
23.01.2013;18.357;861503412
22.01.2013;18.028;461544692
18.01.2013;17.857;473149068
17.01.2013;17.953;453650316
16.01.2013;18.075;690800180
15.01.2013;17.354;876771728
14.01.2013;17.92;734177584
11.01.2013;18.582;350754964
10.01.2013;18.697;601141184
09.01.2013;18.468;407599836
08.01.2013;18.761;458707004
07.01.2013;18.711;484152704
04.01.2013;18.821;594327440
03.01.2013;19.361;352963800
02.01.2013;19.608;560499464
31.12.2012;19.006;659491140
28.12.2012;18.2;354276972
27.12.2012;18.395;455118720
26.12.2012;18.321;302436120
24.12.2012;18.577;175747908
21.12.2012;18.548;596518216
20.12.2012;18.633;481687192
19.12.2012;18.797;449361696
18.12.2012;19.068;625668092
17.12.2012;18.53;758944088
14.12.2012;18.207;1009577996
13.12.2012;18.918;625258508
12.12.2012;19.25;487132520
11.12.2012;19.335;592343612
10.12.2012;18.922;630482300
07.12.2012;19.045;787767176
06.12.2012;19.544;1177207164
05.12.2012;19.243;1044637412
04.12.2012;20.566;557929568
03.12.2012;20.935;364276388
30.11.2012;20.903;391299944
29.11.2012;21.049;514698100
28.11.2012;20.819;521059924
27.11.2012;20.885;533313816
26.11.2012;21.055;630577724
23.11.2012;20.411;272826316
21.11.2012;20.061;373227036
20.11.2012;20.033;642751424
19.11.2012;20.205;823171860
16.11.2012;18.846;1266891052
15.11.2012;18.772;789909540
14.11.2012;19.174;477167908
13.11.2012;19.389;533210440
12.11.2012;19.387;515801916
09.11.2012;19.538;929905984
08.11.2012;19.205;1056145356
07.11.2012;19.929;793648744
06.11.2012;20.816;374916164
05.11.2012;20.879;529284896
02.11.2012;20.6;599372256
01.11.2012;21.305;361447688
31.10.2012;21.261;510001884
26.10.2012;21.571;1018423336
25.10.2012;21.769;656325572
24.10.2012;22.03;558527088
23.10.2012;21.906;707144788
22.10.2012;22.644;546729568
19.10.2012;21.78;744084068
18.10.2012;22.594;476622048
17.10.2012;23.022;389310572
16.10.2012;23.207;549771264
15.10.2012;22.67;432499844
12.10.2012;22.49;460014660
11.10.2012;22.432;546080388
10.10.2012;22.89;510355720
09.10.2012;22.709;838595548
08.10.2012;22.792;637979468
05.10.2012;23.307;594004432
04.10.2012;23.814;370755252
03.10.2012;23.98;424278876
02.10.2012;23.618;627990552
01.10.2012;23.55;543583684
28.09.2012;23.825;535108308
27.09.2012;24.333;594088124
26.09.2012;23.756;576703624
25.09.2012;24.055;518761796
24.09.2012;24.671;639744784
21.09.2012;25.003;571588304
20.09.2012;24.954;336567728
19.09.2012;25.075;326860016
18.09.2012;25.068;373502668
17.09.2012;24.992;398029996
14.09.2012;24.689;600473244
13.09.2012;24.392;598358516
12.09.2012;23.921;712217968
11.09.2012;23.593;503939408
10.09.2012;23.669;487995592
07.09.2012;24.301;329664580
06.09.2012;24.153;391382656
05.09.2012;23.937;336361900
04.09.2012;24.106;367890516
31.08.2012;23.759;338318428
30.08.2012;23.71;302691172
29.08.2012;24.052;202804336
28.08.2012;24.1;267377292
27.08.2012;24.131;426914404
24.08.2012;23.687;437336452
23.08.2012;23.665;420118272
22.08.2012;23.888;565322548
21.08.2012;23.431;812705040
20.08.2012;23.755;613382756
17.08.2012;23.147;442759576
16.08.2012;22.726;254776816
15.08.2012;22.53;257509112
14.08.2012;22.56;340167296
13.08.2012;22.5;278829852
10.08.2012;22.204;195060180
09.08.2012;22.169;221810344
08.08.2012;22.138;244704320
07.08.2012;22.176;290509968
06.08.2012;22.234;302320032
03.08.2012;21.989;344914416
02.08.2012;21.707;332248812
01.08.2012;21.672;384498968
31.07.2012;21.813;462326704
30.07.2012;21.251;379139880
27.07.2012;20.899;404052964
26.07.2012;20.531;406810320
25.07.2012;20.535;877257472
24.07.2012;21.461;565132176
23.07.2012;21.565;487975180
20.07.2012;21.582;397469800
19.07.2012;21.94;436858268
18.07.2012;21.652;252699552
17.07.2012;21.676;293812148
16.07.2012;21.675;301305368
13.07.2012;21.606;311617796
12.07.2012;21.389;427988652
11.07.2012;21.587;469317464
10.07.2012;21.722;511957628
09.07.2012;21.925;379400896
06.07.2012;21.639;419028624
05.07.2012;21.784;484380484
03.07.2012;21.408;241712660
02.07.2012;21.161;400091104
29.06.2012;20.857;421440124
28.06.2012;20.323;283042172
27.06.2012;20.518;203059080
26.06.2012;20.429;276750012
25.06.2012;20.384;304354624
22.06.2012;20.789;284745244
21.06.2012;20.631;326505032
20.06.2012;20.919;359158576
19.06.2012;20.979;361403728
18.06.2012;20.921;440411160
15.06.2012;20.505;335253520
14.06.2012;20.412;345841132
13.06.2012;20.434;293772920
12.06.2012;20.577;435579844
11.06.2012;20.399;591262784
08.06.2012;20.726;347491480
07.06.2012;20.419;379972656
06.06.2012;20.409;401449048
05.06.2012;20.101;388213504
04.06.2012;20.153;556988516
01.06.2012;20.035;520980376
31.05.2012;20.633;491910412
30.05.2012;20.685;529420836
29.05.2012;20.438;380505384
25.05.2012;20.082;328466208
24.05.2012;20.19;496198024
23.05.2012;20.377;584897460
22.05.2012;19.892;694787016
21.05.2012;20.046;631091160
18.05.2012;18.942;732287052
17.05.2012;18.933;717218852
16.05.2012;19.503;560895496
15.05.2012;19.756;476306712
14.05.2012;19.936;352624412
11.05.2012;20.24;399545328
10.05.2012;20.376;333271008
09.05.2012;20.328;480703692
08.05.2012;20.292;497250880
07.05.2012;20.339;460292868
04.05.2012;20.188;529989684
03.05.2012;20.779;390548228
02.05.2012;20.928;427624064
01.05.2012;20.79;610998052
30.04.2012;20.856;506140152
27.04.2012;21.536;406770000
26.04.2012;21.704;536065096
25.04.2012;21.786;905710680
24.04.2012;20.01;1076399352
23.04.2012;20.418;966517916
20.04.2012;20.464;1030975232
19.04.2012;20.98;834713460
18.04.2012;21.726;954529884
17.04.2012;21.775;1025485888
16.04.2012;20.719;1050784224
13.04.2012;21.615;859644268
12.04.2012;22.242;614328652
11.04.2012;22.364;696611076
10.04.2012;22.444;889689808
09.04.2012;22.723;597536184
05.04.2012;22.631;641275432
04.04.2012;22.297;572980380
03.04.2012;22.476;834553440
02.04.2012;22.094;598345832
30.03.2012;21.412;731037580
29.03.2012;21.781;608237728
28.03.2012;22.058;655459476
27.03.2012;21.946;607128564
26.03.2012;21.678;595736876
23.03.2012;21.287;430487260
22.03.2012;21.405;624131592
21.03.2012;21.518;644041496
20.03.2012;21.641;816668132
19.03.2012;21.468;901235160
16.03.2012;20.913;825487516
15.03.2012;20.913;1159671072
14.03.2012;21.056;1418838988
13.03.2012;20.289;690850636
12.03.2012;19.714;407280076
09.03.2012;19.47;418898928
08.03.2012;19.357;516442892
07.03.2012;18.953;798518196
06.03.2012;18.938;810238604
05.03.2012;19.041;809120732
02.03.2012;19.471;431710356
01.03.2012;19.445;683252752
29.02.2012;19.373;952001512
28.02.2012;19.122;600385912
27.02.2012;18.777;547581216
24.02.2012;18.658;415279620
23.02.2012;18.443;568025248
22.02.2012;18.323;483295232
21.02.2012;18.388;605585596
17.02.2012;17.933;535788764
16.02.2012;17.936;944549620
15.02.2012;17.774;1506112160
14.02.2012;18.195;461932044
13.02.2012;17.95;517206424
10.02.2012;17.622;631299900
09.02.2012;17.613;884214408
08.02.2012;17.024;407877120
07.02.2012;16.744;316221052
06.02.2012;16.57;249682384
03.02.2012;16.417;286868036
02.02.2012;16.254;186794188
01.02.2012;16.293;270042248
31.01.2012;16.303;391911940
30.01.2012;16.179;379328292
27.01.2012;15.974;299886524
26.01.2012;15.88;324230844
25.01.2012;15.952;958263348
24.01.2012;15.015;547637244
23.01.2012;15.265;306061784
20.01.2012;15.011;413968996
19.01.2012;15.277;261737812
18.01.2012;15.325;276791032
17.01.2012;15.168;242896220
13.01.2012;14.993;226158996
12.01.2012;15.05;212723644
11.01.2012;15.091;215192236
10.01.2012;15.116;258327048
09.01.2012;15.062;394023168
06.01.2012;15.086;318385648
05.01.2012;14.93;271267220
04.01.2012;14.766;260244432
03.01.2012;14.687;302258796
30.12.2011;14.464;179774840
29.12.2011;14.469;216156164
28.12.2011;14.38;228856908
27.12.2011;14.519;265234452
23.12.2011;14.405;269607856
22.12.2011;14.234;202356448
21.12.2011;14.159;262946712
20.12.2011;14.141;337402912
19.12.2011;13.65;235527656
16.12.2011;13.608;421577604
15.12.2011;13.534;256448500
14.12.2011;13.578;407154720
13.12.2011;13.886;339136812
12.12.2011;13.994;301065464
09.12.2011;14.058;297143140
08.12.2011;13.952;376356204
07.12.2011;13.896;304999716
06.12.2011;13.963;283804052
05.12.2011;14.036;357368508
02.12.2011;13.918;379273160
01.12.2011;13.855;387179352
30.11.2011;13.65;406066808
29.11.2011;13.329;376031432
28.11.2011;13.433;346643416
25.11.2011;12.985;254759204
23.11.2011;13.107;428641780
22.11.2011;13.447;409297364
21.11.2011;13.179;448202356
18.11.2011;13.391;372075060
17.11.2011;13.479;480120592
16.11.2011;13.742;349208048
15.11.2011;13.887;430979248
14.11.2011;13.545;433062028
11.11.2011;13.736;653784068
10.11.2011;13.758;744981076
09.11.2011;14.117;558683720
08.11.2011;14.508;400439368
07.11.2011;14.276;270263196
04.11.2011;14.294;302227968
03.11.2011;14.395;441130648
02.11.2011;14.193;328254668
01.11.2011;14.161;531787508
31.10.2011;14.456;385625212
28.10.2011;14.463;322838992
27.10.2011;14.453;494853268
26.10.2011;14.307;456299928
25.10.2011;14.206;430600800
24.10.2011;14.492;502356176
21.10.2011;14.031;621242048
20.10.2011;14.118;549529176
19.10.2011;14.236;1103992372
18.10.2011;15.08;881600384
17.10.2011;15;686042784
14.10.2011;15.071;573366920
13.10.2011;14.587;426183100
12.10.2011;14.364;622283928
11.10.2011;14.296;605681860
10.10.2011;13.886;442513148
07.10.2011;13.207;535616648
06.10.2011;13.478;812580216
05.10.2011;13.509;786469432
04.10.2011;13.304;1233675548
03.10.2011;13.379;669076044
30.09.2011;13.619;548236892
29.09.2011;13.949;651364588
28.09.2011;14.179;429852724
27.09.2011;14.259;632497488
26.09.2011;14.399;812875448
23.09.2011;14.439;546482440
22.09.2011;14.351;968480548
21.09.2011;14.719;605975020
20.09.2011;14.766;775749156
19.09.2011;14.701;823859120
16.09.2011;14.304;698488644
15.09.2011;14.034;417818324
14.09.2011;13.904;534723392
13.09.2011;13.736;440737948
12.09.2011;13.569;467831952
09.09.2011;13.481;565077632
08.09.2011;13.719;416157840
07.09.2011;13.712;350575176
06.09.2011;13.562;509696516
02.09.2011;13.359;439166056
01.09.2011;13.608;343722820
31.08.2011;13.744;522755576
30.08.2011;13.928;417921056
29.08.2011;13.928;405252596
26.08.2011;13.699;641475044
25.08.2011;13.347;871300304
24.08.2011;13.435;626267628
23.08.2011;13.343;656834304
22.08.2011;12.73;535304840
19.08.2011;12.715;775882184
18.08.2011;13.073;851433156
17.08.2011;13.587;442059772
16.08.2011;13.589;498888488
15.08.2011;13.693;460541872
12.08.2011;13.464;528973620
11.08.2011;13.346;741964440
10.08.2011;12.989;878649184
09.08.2011;13.358;1082582816
08.08.2011;12.615;1143804816
05.08.2011;13.344;1204561400
04.08.2011;13.478;871405696
03.08.2011;14.02;732503184
02.08.2011;13.89;639539040
01.08.2011;14.17;612831828
29.07.2011;13.946;632583560
28.07.2011;13.994;594024368
27.07.2011;14.021;659321880
26.07.2011;14.408;476580104
25.07.2011;14.232;589804376
22.07.2011;14.046;516727540
21.07.2011;13.832;526516144
20.07.2011;13.818;941326848
19.07.2011;13.459;819145376
18.07.2011;13.35;572630492
15.07.2011;13.033;484465352
14.07.2011;12.778;430532620
13.07.2011;12.786;391638072
12.07.2011;12.634;451606764
11.07.2011;12.643;442855896
08.07.2011;12.847;489926556
07.07.2011;12.757;399661276
06.07.2011;12.563;444624964
05.07.2011;12.48;355274472
01.07.2011;12.259;435312836
30.06.2011;11.988;323229564
29.06.2011;11.93;352716280
28.06.2011;11.974;294299628
27.06.2011;11.859;339959732
24.06.2011;11.655;439925248
23.06.2011;11.83;559757016
22.06.2011;11.522;390581744
21.06.2011;11.618;493374056
20.06.2011;11.261;640645096
17.06.2011;11.438;615490596
16.06.2011;11.613;510589352
15.06.2011;11.67;399407540
14.06.2011;11.873;334567604
13.06.2011;11.664;329656432
10.06.2011;11.639;434117600
09.06.2011;11.839;275364796
08.06.2011;11.866;333886308
07.06.2011;11.859;529972240
06.06.2011;12.073;461938708
03.06.2011;12.266;313443060
02.06.2011;12.361;338884448
01.06.2011;12.34;554682408
31.05.2011;12.423;417736536
27.05.2011;12.05;203651588
26.05.2011;11.964;222695004
25.05.2011;12.028;294221732
24.05.2011;11.864;322082600
23.05.2011;11.943;382508868
20.05.2011;11.972;338190832
19.05.2011;12.162;261165240
18.05.2011;12.138;334773068
17.05.2011;12.005;452786628
16.05.2011;11.904;450141496
13.05.2011;12.161;326191824
12.05.2011;12.378;320958372
11.05.2011;12.401;336074732
10.05.2011;12.48;282087876
09.05.2011;12.414;204752604
06.05.2011;12.381;280245140
05.05.2011;12.384;336261408
04.05.2011;12.485;389248916
03.05.2011;12.436;313560996
02.05.2011;12.367;442712984
29.04.2011;12.505;1006343716
28.04.2011;12.384;361188492
27.04.2011;12.505;356211548
26.04.2011;12.515;337602580
25.04.2011;12.607;266545160
21.04.2011;12.525;753798472
20.04.2011;12.229;700655368
19.04.2011;12.066;419376972
18.04.2011;11.852;609897708
15.04.2011;11.695;453832988
14.04.2011;11.872;301989604
13.04.2011;12.005;346435852
12.04.2011;11.871;426508320
11.04.2011;11.814;399150472
08.04.2011;11.966;377533268
07.04.2011;12.074;373446080
06.04.2011;12.073;402538724
05.04.2011;12.103;482963236
04.04.2011;12.185;460082168
01.04.2011;12.306;418661600
31.03.2011;12.447;274368024
30.03.2011;12.451;329405076
29.03.2011;12.534;352899820
28.03.2011;12.516;309349628
25.03.2011;12.555;449171184
24.03.2011;12.32;404710880
23.03.2011;12.114;372993992
22.03.2011;12.186;326232648
21.03.2011;12.118;409390240
18.03.2011;11.81;753210416
17.03.2011;11.951;659419908
16.03.2011;11.786;1156750504
15.03.2011;12.337;721077336
14.03.2011;12.627;436454760
11.03.2011;12.571;471080064
10.03.2011;12.381;507888220
09.03.2011;12.588;453396132
08.03.2011;12.706;356315820
07.03.2011;12.691;546120596
04.03.2011;12.857;453265932
03.03.2011;12.841;500787056
02.03.2011;12.576;602588756
01.03.2011;12.475;456128652
28.02.2011;12.615;403073916
25.02.2011;12.434;380017932
24.02.2011;12.246;499898056
23.02.2011;12.236;671851768
22.02.2011;12.093;872542244
18.02.2011;12.52;816046896
17.02.2011;12.796;530574016
16.02.2011;12.969;481155332
15.02.2011;12.854;284173764
14.02.2011;12.828;310413964
11.02.2011;12.745;367571792
10.02.2011;12.662;928549440
09.02.2011;12.791;482744360
08.02.2011;12.686;381039624
07.02.2011;12.567;485019640
04.02.2011;12.375;321838300
03.02.2011;12.266;393796592
02.02.2011;12.297;258955228
01.02.2011;12.323;426631772
31.01.2011;12.119;377246408
28.01.2011;12.004;592056584
27.01.2011;12.257;285023844
26.01.2011;12.28;506867116
25.01.2011;12.193;546866600
24.01.2011;12.052;574682192
21.01.2011;11.669;754398848
20.01.2011;11.881;764789172
19.01.2011;12.101;1135608796
18.01.2011;12.166;1880986800
14.01.2011;12.446;308838992
13.01.2011;12.346;298144728
12.01.2011;12.301;302577240
11.01.2011;12.201;444079972
10.01.2011;12.231;448557928
07.01.2011;12.004;311928848
06.01.2011;11.919;300426504
05.01.2011;11.929;255516772
04.01.2011;11.832;309348004
03.01.2011;11.77;445121628
31.12.2010;11.52;193655308
30.12.2010;11.559;157659964
29.12.2010;11.618;163270688
28.12.2010;11.624;175923188
27.12.2010;11.596;249814796
23.12.2010;11.557;223500704
22.12.2010;11.613;266144116
21.12.2010;11.579;256351536
20.12.2010;11.507;385608776
17.12.2010;11.45;387148272
16.12.2010;11.473;322028392
15.12.2010;11.441;417309256
14.12.2010;11.439;351567048
13.12.2010;11.488;439813332
10.12.2010;11.449;262576972
09.12.2010;11.42;294146104
08.12.2010;11.465;321934004
07.12.2010;11.365;391453860
06.12.2010;11.434;448480508
03.12.2010;11.337;342369132
02.12.2010;11.362;463651664
01.12.2010;11.3;461750688
30.11.2010;11.112;501853212
29.11.2010;11.317;445759580
26.11.2010;11.277;237744948
24.11.2010;11.243;414272544
23.11.2010;11.026;519445136
22.11.2010;11.191;393073968
19.11.2010;10.955;384843172
18.11.2010;11.015;494489772
17.11.2010;10.732;479449628
16.11.2010;10.771;658949368
15.11.2010;10.966;403603816
12.11.2010;11.001;795845848
11.11.2010;11.309;361281732
10.11.2010;11.358;384225492
09.11.2010;11.289;383715220
08.11.2010;11.379;281733228
05.11.2010;11.326;361253060
04.11.2010;11.367;642487916
03.11.2010;11.171;508347392
02.11.2010;11.049;433929748
01.11.2010;10.864;423889004
29.10.2010;10.749;430508512
28.10.2010;10.901;551046160
27.10.2010;10.994;399000280
26.10.2010;11.002;392929348
25.10.2010;11.03;392431984
22.10.2010;10.981;372775424
21.10.2010;11.054;551457284
20.10.2010;11.09;721624120
19.10.2010;11.053;1232759332
18.10.2010;11.357;1104457564
15.10.2010;11.241;922193776
14.10.2010;10.797;435295700
13.10.2010;10.719;630090356
12.10.2010;10.662;558538652
11.10.2010;10.549;427750932
08.10.2010;10.503;658403256
07.10.2010;10.329;408397108
06.10.2010;10.328;670866056
05.10.2010;10.319;501965800
04.10.2010;9.951;435299872
01.10.2010;10.09;448405776
30.09.2010;10.134;673389808
29.09.2010;10.263;469642432
28.09.2010;10.245;1035041644
27.09.2010;10.399;483099652
24.09.2010;10.44;649487216
23.09.2010;10.319;786115484
22.09.2010;10.277;585415096
21.09.2010;10.135;669675524
20.09.2010;10.115;659291332
17.09.2010;9.835;634474764
16.09.2010;9.878;652101548
15.09.2010;9.651;429366280
14.09.2010;9.574;408149252
13.09.2010;9.537;388779860
10.09.2010;9.408;387761276
09.09.2010;9.395;438574388
08.09.2010;9.39;526548456
07.09.2010;9.208;342825252
03.09.2010;9.242;520788268
02.09.2010;9.006;415425192
01.09.2010;8.94;697035220
31.08.2010;8.682;420786408
30.08.2010;8.661;383287576
27.08.2010;8.629;548586304
26.08.2010;8.581;466503212
25.08.2010;8.675;596864912
24.08.2010;8.569;602552832
23.08.2010;8.779;414067248
20.08.2010;8.916;384228824
19.08.2010;8.924;426704908
18.08.2010;9.038;339695692
17.08.2010;8.999;422648884
16.08.2010;8.844;318427396
13.08.2010;8.896;354866540
12.08.2010;8.993;534919336
11.08.2010;8.935;620052272
10.08.2010;9.265;451917620
09.08.2010;9.348;303125424
06.08.2010;9.289;445013240
05.08.2010;9.346;289362472
04.08.2010;9.392;420556304
03.08.2010;9.355;417652872
02.08.2010;9.352;428084104
30.07.2010;9.188;448455840
29.07.2010;9.218;643805540
28.07.2010;9.32;519984360
27.07.2010;9.431;584770564
26.07.2010;9.26;420549808
23.07.2010;9.284;533386644
22.07.2010;9.251;645317288
21.07.2010;9.08;1185669688
20.07.2010;8.996;1074950044
19.07.2010;8.771;1024497936
16.07.2010;8.925;1039857504
15.07.2010;8.98;824863396
14.07.2010;9.026;812171136
13.07.2010;8.993;1190954632
12.07.2010;9.189;562876944
09.07.2010;9.272;433574148
08.07.2010;9.218;738150644
07.07.2010;9.238;654559248
06.07.2010;8.88;615234704
02.07.2010;8.819;694497524
01.07.2010;8.874;1022952560
30.06.2010;8.983;739468240
29.06.2010;9.149;1133344520
28.06.2010;9.582;585433016
25.06.2010;9.525;549941084
24.06.2010;9.607;715131256
23.06.2010;9.678;768454932
22.06.2010;9.78;717259984
21.06.2010;9.649;776489812
18.06.2010;9.788;784619780
17.06.2010;9.71;873460924
16.06.2010;9.545;783689480
15.06.2010;9.275;585073188
14.06.2010;9.081;602960400
11.06.2010;9.054;545759536
10.06.2010;8.947;776355748
09.06.2010;8.686;854628684
08.06.2010;8.905;1000768076
07.06.2010;8.962;886982152
04.06.2010;9.142;758441768
03.06.2010;9.397;650157256
02.06.2010;9.427;688546096
01.06.2010;9.315;876473528
28.05.2010;9.174;815612868
27.05.2010;9.048;666301356
26.05.2010;8.718;850656576
25.05.2010;8.758;1048013428
24.05.2010;8.813;754245436
21.05.2010;8.654;1223907020
20.05.2010;8.491;1282914948
19.05.2010;8.869;1025725624
18.05.2010;9.013;782675824
17.05.2010;9.079;762833008
14.05.2010;9.065;759361428
13.05.2010;9.227;599710104
12.05.2010;9.36;654377500
11.05.2010;9.161;850351236
10.05.2010;9.071;984304832
07.05.2010;8.424;1676017168
06.05.2010;8.795;1285859568
05.05.2010;9.142;883103144
04.05.2010;9.239;723819320
03.05.2010;9.513;454340124
30.04.2010;9.325;542462704
29.04.2010;9.594;558838980
28.04.2010;9.343;758399880
27.04.2010;9.359;709341696
26.04.2010;9.625;479068044
23.04.2010;9.673;796953416
22.04.2010;9.517;793423260
21.04.2010;9.258;982391200
20.04.2010;8.735;738323908
19.04.2010;8.824;566921964
16.04.2010;8.836;750543864
15.04.2010;8.89;376783680
14.04.2010;8.775;404166616
13.04.2010;8.658;305903136
12.04.2010;8.653;333215344
09.04.2010;8.635;334182576
08.04.2010;8.57;572986484
07.04.2010;8.593;628500124
06.04.2010;8.555;447016752
05.04.2010;8.518;684505276
01.04.2010;8.428;603143996
31.03.2010;8.393;430658228
30.03.2010;8.423;527309300
29.03.2010;8.3;540743140
26.03.2010;8.246;640872540
25.03.2010;8.095;543266696
24.03.2010;8.192;598280928
23.03.2010;8.156;602428708
22.03.2010;8.027;456209488
19.03.2010;7.937;559444592
18.03.2010;8.023;342108452
17.03.2010;8.004;450955988
